Guess,AverageRemainingSolutions,NumberOfGroups,WordsPerGroup,PotentialSolution
pubis,274.94110004330906,79,29.227848101265824,0
pungs,312.8484192291037,79,29.227848101265824,0
raita,146.58943265482915,79,29.227848101265824,0
raper,158.48202685145108,79,29.227848101265824,0
ratal,155.63057600692954,79,29.227848101265824,0
raxed,157.65309657860558,79,29.227848101265824,0
razed,158.48289302728475,79,29.227848101265824,0
reame,149.47812906019948,79,29.227848101265824,0
rhumb,314.3737548722389,79,29.227848101265824,0
roneo,161.06236466002625,79,29.227848101265824,0
scody,211.41836292767445,79,29.227848101265824,0
shere,172.29579904720677,79,29.227848101265824,0
shiva,216.06106539627572,79,29.227848101265824,0
sixte,159.5621481160676,79,29.227848101265824,0
skelf,227.64443482026886,79,29.227848101265824,0
skyer,150.22044174967553,79,29.227848101265824,0
sluse,184.9055868341275,79,29.227848101265824,0
snowk,318.05933304460814,79,29.227848101265824,0
spoot,279.64789952360354,79,29.227848101265824,0
stele,151.5820701602427,79,29.227848101265824,0
swamy,251.8332611520141,79,29.227848101265824,0
sylva,217.00259852750133,79,29.227848101265824,0
terts,155.54569077522754,79,29.227848101265824,0
thuya,202.3001299263753,79,29.227848101265824,0
tikes,139.33954092680835,79,29.227848101265824,0
toaze,111.149848419229,79,29.227848101265824,0
tuart,169.17150281507165,79,29.227848101265824,0
twigs,259.65742745777413,79,29.227848101265824,0
ugali,171.34820268514545,79,29.227848101265824,0
ukase,135.4781290601994,79,29.227848101265824,0
uncap,212.61195322650516,79,29.227848101265824,0
unpay,215.99263750541382,79,29.227848101265824,0
unpeg,222.99307059333069,79,29.227848101265824,0
vants,172.37029016890455,79,29.227848101265824,0
vauch,274.38155045474235,79,29.227848101265824,0
vegas,180.49848419229113,79,29.227848101265824,0
velum,244.9878735383286,79,29.227848101265824,0
vespa,186.12689475963631,79,29.227848101265824,0
vowed,282.56084885231735,79,29.227848101265824,0
wadis,190.59549588566506,79,29.227848101265824,0
wadts,190.64313555651825,79,29.227848101265824,0
washy,250.28973581637098,79,29.227848101265824,0
wauls,176.49242096145545,79,29.227848101265824,0
whigs,333.01992204417525,79,29.227848101265824,0
whims,332.1416197488092,79,29.227848101265824,0
wifes,210.22563880467766,79,29.227848101265824,0
wifey,246.89519272412338,79,29.227848101265824,0
wings,304.38328280640997,79,29.227848101265824,0
wrick,282.65093113902134,79,29.227848101265824,0
yagis,169.03464703334808,79,29.227848101265824,0
yauds,188.5244694673022,79,29.227848101265824,0
ycled,167.69900389779147,79,29.227848101265824,0
yelms,170.80424426158544,79,29.227848101265824,0
quiet,174.81983542659177,78,29.602564102564102,1
greet,174.90991771329595,78,29.602564102564102,1
motor,246.94456474664383,78,29.602564102564102,1
tacit,202.07579038544836,78,29.602564102564102,1
sweet,229.96145517540089,78,29.602564102564102,1
atoll,174.52187093980106,78,29.602564102564102,1
rhyme,160.95495885664812,78,29.602564102564102,1
taunt,204.20311823300148,78,29.602564102564102,1
carry,213.69380684278934,78,29.602564102564102,1
zebra,195.50498051104407,78,29.602564102564102,1
privy,252.65612819402364,78,29.602564102564102,1
pudgy,421.377652663491,78,29.602564102564102,1
trout,202.35989605890018,78,29.602564102564102,1
friar,214.748809008229,78,29.602564102564102,1
bushy,337.55002165439595,78,29.602564102564102,1
puree,194.96795149415365,78,29.602564102564102,1
quite,175.27111303594657,78,29.602564102564102,1
posse,199.87310524036417,78,29.602564102564102,1
piper,196.96362061498513,78,29.602564102564102,1
ethic,178.18059766132552,78,29.602564102564102,1
cheer,217.41143352100505,78,29.602564102564102,1
titan,196.99393676916446,78,29.602564102564102,1
above,168.65439584235622,78,29.602564102564102,1
exact,173.51364226938105,78,29.602564102564102,1
piece,216.73061931572127,78,29.602564102564102,1
amoks,221.60112602858396,78,29.602564102564102,0
amowt,204.24122996968416,78,29.602564102564102,0
anent,155.67475097444796,78,29.602564102564102,0
appel,188.93330446080586,78,29.602564102564102,0
areca,150.69423993070615,78,29.602564102564102,0
argan,224.72195755738446,78,29.602564102564102,0
asdic,168.7739281074061,78,29.602564102564102,0
aspic,181.33954092680847,78,29.602564102564102,0
bakes,160.17453443048962,78,29.602564102564102,0
barfi,188.13728886964086,78,29.602564102564102,0
barro,215.21048072758796,78,29.602564102564102,0
bitte,212.102641836293,78,29.602564102564102,0
blows,266.3884798614119,78,29.602564102564102,0
boron,290.3763533997404,78,29.602564102564102,0
bowls,264.3209181463838,78,29.602564102564102,0
breys,151.04417496751864,78,29.602564102564102,0
carrs,184.8440883499352,78,29.602564102564102,0
chimp,338.4647033347769,78,29.602564102564102,0
clepe,223.8462537895196,78,29.602564102564102,0
cloze,169.1741013425728,78,29.602564102564102,0
corno,240.45690775227393,78,29.602564102564102,0
cymes,176.28194023386789,78,29.602564102564102,0
dared,156.78085751407554,78,29.602564102564102,0
dashi,166.11736682546575,78,29.602564102564102,0
dikey,210.32178432221775,78,29.602564102564102,0
dinky,341.5647466435688,78,29.602564102564102,0
dozer,193.36639237765297,78,29.602564102564102,0
dreks,169.43482026851478,78,29.602564102564102,0
drouk,226.8042442615854,78,29.602564102564102,0
drums,221.21914248592483,78,29.602564102564102,0
dumka,333.0346470333481,78,29.602564102564102,0
envoi,206.47076656561308,78,29.602564102564102,0
fetwa,187.23386747509772,78,29.602564102564102,0
finds,273.7215244694675,78,29.602564102564102,0
flobs,263.1966219142488,78,29.602564102564102,0
flogs,245.49978345604177,78,29.602564102564102,0
flype,211.95539194456504,78,29.602564102564102,0
fritt,267.62624512776097,78,29.602564102564102,0
galea,180.3997401472501,78,29.602564102564102,0
globs,235.8384582070163,78,29.602564102564102,0
gnaws,238.78345604157664,78,29.602564102564102,0
gnows,299.0441749675187,78,29.602564102564102,0
golfs,245.32481593763558,78,29.602564102564102,0
goyim,263.86011260285846,78,29.602564102564102,0
gushy,327.2399307059335,78,29.602564102564102,0
hikes,175.98744045041178,78,29.602564102564102,0
hinau,165.11866608921636,78,29.602564102564102,0
hinky,315.01126028583826,78,29.602564102564102,0
hoiks,218.88653096578614,78,29.602564102564102,0
humps,376.9376353399741,78,29.602564102564102,0
iched,186.64746643568677,78,29.602564102564102,0
igapo,185.9294066695543,78,29.602564102564102,0
ikans,183.73538328280662,78,29.602564102564102,0
inked,211.06842789086218,78,29.602564102564102,0
jeton,177.72672152446975,78,29.602564102564102,0
kaing,229.34647033347792,78,29.602564102564102,0
katis,156.44911216977067,78,29.602564102564102,0
kbars,204.94629709831125,78,29.602564102564102,0
kenos,157.0407102641838,78,29.602564102564102,0
ketch,229.37592031182353,78,29.602564102564102,0
kheda,207.73798181030776,78,29.602564102564102,0
khors,215.43655262018223,78,29.602564102564102,0
kiang,229.3274144651367,78,29.602564102564102,0
kilps,262.10957124296255,78,29.602564102564102,0
kutch,367.2650498051107,78,29.602564102564102,0
kyrie,133.264183629277,78,29.602564102564102,0
lagan,269.0978778692077,78,29.602564102564102,0
lewis,147.10220874837603,78,29.602564102564102,0
lorel,137.9423993070596,78,29.602564102564102,0
lowps,251.52143785188431,78,29.602564102564102,0
maiks,199.1247293200522,78,29.602564102564102,0
manky,278.8674750974449,78,29.602564102564102,0
merle,168.41966219142515,78,29.602564102564102,0
miaow,185.29363360762267,78,29.602564102564102,0
milks,256.89346037245576,78,29.602564102564102,0
mirky,255.45041143352142,78,29.602564102564102,0
mixte,204.25768731052418,78,29.602564102564102,0
murva,245.52490255521903,78,29.602564102564102,0
mysid,274.9852750108272,78,29.602564102564102,0
mythi,279.1645734084019,78,29.602564102564102,0
myths,292.23776526634936,78,29.602564102564102,0
nidus,221.09008228670447,78,29.602564102564102,0
nighs,261.71286271113047,78,29.602564102564102,0
nowls,205.08834993503706,78,29.602564102564102,0
nucha,226.88046773495043,78,29.602564102564102,0
oches,158.267215244695,78,29.602564102564102,0
ohmic,272.05067128627127,78,29.602564102564102,0
ovals,167.44434820268532,78,29.602564102564102,0
packs,264.6734517106974,78,29.602564102564102,0
penks,209.14032048505868,78,29.602564102564102,0
plows,247.56561281940262,78,29.602564102564102,0
pocks,303.9207449112172,78,29.602564102564102,0
porer,186.52446946730203,78,29.602564102564102,0
prees,189.80640970116954,78,29.602564102564102,0
psoai,148.77912516240823,78,29.602564102564102,0
puked,252.54872239064557,78,29.602564102564102,0
rabat,209.92507579038568,78,29.602564102564102,0
raird,180.84582070160263,78,29.602564102564102,0
ratoo,154.65526201818994,78,29.602564102564102,0
reird,188.69683845820717,78,29.602564102564102,0
remen,199.23646600259883,78,29.602564102564102,0
rhomb,261.69467301862295,78,29.602564102564102,0
rocks,206.02381983542685,78,29.602564102564102,0
roshi,142.6448679081856,78,29.602564102564102,0
sahib,168.5738414898227,78,29.602564102564102,0
salpa,239.74231268947634,78,29.602564102564102,0
scudi,224.89865742745792,78,29.602564102564102,0
sella,147.5768731052407,78,29.602564102564102,0
sheel,181.66522304027728,78,29.602564102564102,0
sibyl,202.1892594196625,78,29.602564102564102,0
sicko,218.79991338241695,78,29.602564102564102,0
sizel,151.5820701602428,78,29.602564102564102,0
skyte,160.731485491555,78,29.602564102564102,0
smowt,246.2706799480297,78,29.602564102564102,0
sonse,159.46773495019514,78,29.602564102564102,0
stere,142.97401472498944,78,29.602564102564102,0
stewy,195.8124729320055,78,29.602564102564102,0
suete,179.36639237765274,78,29.602564102564102,0
sures,170.93503681247316,78,29.602564102564102,0
tacks,196.09831095712448,78,29.602564102564102,0
testa,154.6500649631877,78,29.602564102564102,0
tikas,161.017323516674,78,29.602564102564102,0
tocks,224.72715461238656,78,29.602564102564102,0
toked,152.10177566045923,78,29.602564102564102,0
tokes,131.59419662191442,78,29.602564102564102,0
tombs,236.21524469467323,78,29.602564102564102,0
tupik,271.8860978778692,78,29.602564102564102,0
tways,193.8427890861849,78,29.602564102564102,0
tweer,215.03811173668285,78,29.602564102564102,0
udons,211.15851017756623,78,29.602564102564102,0
umpty,329.5664789952362,78,29.602564102564102,0
updry,277.8549155478563,78,29.602564102564102,0
vends,209.91294932871392,78,29.602564102564102,0
vigas,227.68427890861875,78,29.602564102564102,0
wedgy,319.6383715894328,78,29.602564102564102,0
whamo,261.55695106106555,78,29.602564102564102,0
whids,313.83759203118234,78,29.602564102564102,0
wolfs,284.0038977912518,78,29.602564102564102,0
yaups,202.68731052403666,78,29.602564102564102,0
ylike,152.6396708531834,78,29.602564102564102,0
yowed,217.47726288436573,78,29.602564102564102,0
yugas,212.6604590731921,78,29.602564102564102,0
paper,162.39454309224809,77,29.98701298701299,1
linen,179.81940233867493,77,29.98701298701299,1
dozen,218.1606756171506,77,29.98701298701299,1
altar,146.39887397141638,77,29.98701298701299,1
fixer,222.3139887397145,77,29.98701298701299,1
vouch,341.9415331312257,77,29.98701298701299,1
tiara,145.30489389346062,77,29.98701298701299,1
aphid,219.17929839757494,77,29.98701298701299,1
sooth,288.34950194889575,77,29.98701298701299,1
exist,193.65396275443942,77,29.98701298701299,1
sheen,200.58510177566066,77,29.98701298701299,1
ardor,200.71589432654847,77,29.98701298701299,1
lucky,331.1948895625813,77,29.98701298701299,1
borax,222.1043741879605,77,29.98701298701299,1
dumpy,431.61844954525793,77,29.98701298701299,1
scuba,217.53789519272448,77,29.98701298701299,1
fritz,271.10047639670887,77,29.98701298701299,1
arena,133.03897791251654,77,29.98701298701299,1
local,216.1069727154615,77,29.98701298701299,1
shoot,285.21654395842364,77,29.98701298701299,1
easel,131.86097877869227,77,29.98701298701299,1
sally,222.79298397574732,77,29.98701298701299,1
riper,191.10394110004356,77,29.98701298701299,1
legal,206.43698570809912,77,29.98701298701299,1
belie,201.5829363360765,77,29.98701298701299,1
purer,217.6461671719362,77,29.98701298701299,1
umbra,230.726288436553,77,29.98701298701299,1
milky,306.8068427890865,77,29.98701298701299,1
aland,232.6050238198357,77,29.98701298701299,0
ameer,166.2628843655264,77,29.98701298701299,0
amuck,313.886964053703,77,29.98701298701299,0
armer,167.5326981377221,77,29.98701298701299,0
axoid,239.29016890428775,77,29.98701298701299,0
bawrs,194.1901255954961,77,29.98701298701299,0
bezil,237.5041143352103,77,29.98701298701299,0
bings,273.60112602858374,77,29.98701298701299,0
botte,202.28107405803405,77,29.98701298701299,0
brews,191.96925075790404,77,29.98701298701299,0
bukes,236.09138155045514,77,29.98701298701299,0
bundh,347.0407102641836,77,29.98701298701299,0
bunya,245.3932438284975,77,29.98701298701299,0
burfi,277.3533997401475,77,29.98701298701299,0
cajon,223.35513209181497,77,29.98701298701299,0
capex,196.50454742312706,77,29.98701298701299,0
chawk,373.762234733651,77,29.98701298701299,0
colza,221.788220008662,77,29.98701298701299,0
combi,278.9307059333046,77,29.98701298701299,0
crees,162.80164573408422,77,29.98701298701299,0
dawts,190.0463404071029,77,29.98701298701299,0
dikes,174.03854482459974,77,29.98701298701299,0
dolor,231.16630576006963,77,29.98701298701299,0
droid,234.93850151580796,77,29.98701298701299,0
eaned,175.79168471199674,77,29.98701298701299,0
eared,150.49242096145528,77,29.98701298701299,0
echos,183.84538761368594,77,29.98701298701299,0
elute,169.9605889995671,77,29.98701298701299,0
embus,259.50931139021236,77,29.98701298701299,0
fangs,224.6266782156781,77,29.98701298701299,0
folky,331.91901255954986,77,29.98701298701299,0
fonds,246.46123863144257,77,29.98701298701299,0
fowth,356.23430056301464,77,29.98701298701299,0
frows,247.56821134690372,77,29.98701298701299,0
fundi,329.2503248159378,77,29.98701298701299,0
fungs,349.20355132091845,77,29.98701298701299,0
gleet,184.38674750974465,77,29.98701298701299,0
glows,249.9978345604161,77,29.98701298701299,0
gowls,249.32914681680415,77,29.98701298701299,0
groks,214.07319185794734,77,29.98701298701299,0
gulfs,316.2083152880037,77,29.98701298701299,0
hacks,268.9324382849721,77,29.98701298701299,0
hanks,218.62148116067587,77,29.98701298701299,0
hertz,191.21048072758802,77,29.98701298701299,0
hiree,153.71372888696425,77,29.98701298701299,0
hives,190.4508445214381,77,29.98701298701299,0
hocks,316.92724122997,77,29.98701298701299,0
hokes,170.6977046340409,77,29.98701298701299,0
iambs,201.08401905586874,77,29.98701298701299,0
ickle,167.45647466435707,77,29.98701298701299,0
indow,296.00476396708524,77,29.98701298701299,0
ixora,178.24122996968416,77,29.98701298701299,0
japer,159.34906886097914,77,29.98701298701299,0
kades,140.43611953226534,77,29.98701298701299,0
kelps,200.91771329579922,77,29.98701298701299,0
kents,155.63750541359914,77,29.98701298701299,0
kerns,138.01689042875725,77,29.98701298701299,0
knuts,262.0913815504547,77,29.98701298701299,0
kylin,256.9991338241666,77,29.98701298701299,0
linky,256.51494153313143,77,29.98701298701299,0
loxes,158.54265915980974,77,29.98701298701299,0
lumbi,301.82200086617615,77,29.98701298701299,0
meane,162.21611087050695,77,29.98701298701299,0
mease,158.9159809441318,77,29.98701298701299,0
merel,176.07752273711586,77,29.98701298701299,0
milfs,261.13598960589,77,29.98701298701299,0
mochy,324.75140753573,77,29.98701298701299,0
motte,192.8562148116071,77,29.98701298701299,0
nisse,176.43698570809892,77,29.98701298701299,0
nixed,244.7583369423996,77,29.98701298701299,0
ochry,217.5855348635775,77,29.98701298701299,0
ovels,167.94153313122592,77,29.98701298701299,0
pecky,277.40190558683423,77,29.98701298701299,0
peres,188.082719792118,77,29.98701298701299,0
pokey,203.20095279341731,77,29.98701298701299,0
ponks,269.665223040277,77,29.98701298701299,0
prore,171.11953226504994,77,29.98701298701299,0
rahui,134.0316154179301,77,29.98701298701299,0
ramee,149.48159376353422,77,29.98701298701299,0
ratan,162.01429190125626,77,29.98701298701299,0
readd,167.00346470333488,77,29.98701298701299,0
redox,200.98181030749282,77,29.98701298701299,0
ricks,208.57730619315743,77,29.98701298701299,0
rozit,173.13425725422275,77,29.98701298701299,0
rynds,190.96795149415354,77,29.98701298701299,0
saser,120.90472065829358,77,29.98701298701299,0
seame,157.42529233434402,77,29.98701298701299,0
serra,129.0961455175402,77,29.98701298701299,0
sklim,247.28583802511935,77,29.98701298701299,0
skyre,144.68384582070183,77,29.98701298701299,0
sneed,201.6401039411004,77,29.98701298701299,0
snoot,229.5378951927244,77,29.98701298701299,0
spewy,254.5279341706369,77,29.98701298701299,0
steen,166.98614118666111,77,29.98701298701299,0
stivy,236.53053269813793,77,29.98701298701299,0
stoor,189.04157644001754,77,29.98701298701299,0
terry,173.90601992204452,77,29.98701298701299,0
ticks,238.51580770896518,77,29.98701298701299,0
turnt,224.47942832394997,77,29.98701298701299,0
tusky,282.28453876136865,77,29.98701298701299,0
uptak,237.56301429190157,77,29.98701298701299,0
vagus,256.85275010827206,77,29.98701298701299,0
veale,193.95019488956268,77,29.98701298701299,0
vexil,272.9021221307927,77,29.98701298701299,0
voxel,248.18752706799515,77,29.98701298701299,0
warez,181.75443915114798,77,29.98701298701299,0
waulk,248.97228237332217,77,29.98701298701299,0
wifty,337.0181896925078,77,29.98701298701299,0
winds,284.46990038977907,77,29.98701298701299,0
wisha,218.9237765266352,77,29.98701298701299,0
woxen,263.3941100043311,77,29.98701298701299,0
wytes,174.47682979644892,77,29.98701298701299,0
ylems,171.78302295365984,77,29.98701298701299,0
zibet,214.81723689909091,77,29.98701298701299,0
totem,198.9722823733221,76,30.38157894736842,1
parry,242.75833694239958,76,30.38157894736842,1
start,163.87570376786502,76,30.38157894736842,1
briar,198.73061931572138,76,30.38157894736842,1
boost,289.27111303594637,76,30.38157894736842,1
banal,268.35643135556523,76,30.38157894736842,1
gorge,192.10004330879207,76,30.38157894736842,1
robot,260.5738414898226,76,30.38157894736842,1
wrung,281.03378085751416,76,30.38157894736842,1
spell,232.08618449545278,76,30.38157894736842,1
genre,197.70246860112633,76,30.38157894736842,1
apple,183.40277176266815,76,30.38157894736842,1
still,216.72109138155076,76,30.38157894736842,1
enter,158.25249025552216,76,30.38157894736842,1
inner,173.54135989605916,76,30.38157894736842,1
shell,213.108271979212,76,30.38157894736842,1
tasty,225.13512343005667,76,30.38157894736842,1
swami,210.60329146816838,76,30.38157894736842,1
rearm,167.3334776959725,76,30.38157894736842,1
aware,170.42052836725873,76,30.38157894736842,1
canon,222.97661325249052,76,30.38157894736842,1
joist,196.06972715461265,76,30.38157894736842,1
rocky,238.09484625378968,76,30.38157894736842,1
havoc,243.06669553919477,76,30.38157894736842,1
breed,256.96448679081857,76,30.38157894736842,1
extol,183.445214378519,76,30.38157894736842,1
maize,157.49978345604183,76,30.38157894736842,1
troop,232.9870073624948,76,30.38157894736842,1
tally,215.19748809008254,76,30.38157894736842,1
apart,190.75054135989615,76,30.38157894736842,1
owing,304.83109571242977,76,30.38157894736842,1
cease,136.12689475963631,76,30.38157894736842,1
eager,160.83109571242983,76,30.38157894736842,1
butte,253.4547423126898,76,30.38157894736842,1
stall,184.0896491987876,76,30.38157894736842,1
rally,200.8787353832831,76,30.38157894736842,1
zonal,189.20095279341737,76,30.38157894736842,1
rodeo,197.01992204417513,76,30.38157894736842,1
aorta,152.09138155045497,76,30.38157894736842,1
ablow,239.85404937202287,76,30.38157894736842,0
abyes,136.38414898224354,76,30.38157894736842,0
aerie,107.48938934603719,76,30.38157894736842,0
ainee,129.5760069294068,76,30.38157894736842,0
apace,187.91294932871403,76,30.38157894736842,0
arepa,168.7514075357299,76,30.38157894736842,0
argal,207.05283672585574,76,30.38157894736842,0
aroba,219.60718925942004,76,30.38157894736842,0
artal,147.44174967518427,76,30.38157894736842,0
azole,128.8562148116068,76,30.38157894736842,0
backs,273.4660025985278,76,30.38157894736842,0
bauks,256.90038977912513,76,30.38157894736842,0
bawns,230.66998700736278,76,30.38157894736842,0
biked,239.95972282373344,76,30.38157894736842,0
bikes,190.2810740580341,76,30.38157894736842,0
blowy,311.1134690342141,76,30.38157894736842,0
boeuf,223.5352966652232,76,30.38157894736842,0
bokes,187.79428323949784,76,30.38157894736842,0
brool,252.14248592464298,76,30.38157894736842,0
buaze,199.49458640103973,76,30.38157894736842,0
bulks,336.9670853183197,76,30.38157894736842,0
buoys,258.8267648332612,76,30.38157894736842,0
chara,248.58683412732796,76,30.38157894736842,0
chere,208.2429623213515,76,30.38157894736842,0
choon,364.2317020355133,76,30.38157894736842,0
chyme,217.13685578172394,76,30.38157894736842,0
cimex,249.63404071026443,76,30.38157894736842,0
cleep,228.08878302295395,76,30.38157894736842,0
cloot,221.9398007795585,76,30.38157894736842,0
coala,190.15028150714616,76,30.38157894736842,0
codex,225.37938501515845,76,30.38157894736842,0
combs,281.6730186227805,76,30.38157894736842,0
conin,276.4872239064531,76,30.38157894736842,0
cozen,195.45993936769196,76,30.38157894736842,0
damar,255.15417929839796,76,30.38157894736842,0
darks,164.54785621481184,76,30.38157894736842,0
dated,165.10220874837623,76,30.38157894736842,0
derro,196.5201385881337,76,30.38157894736842,0
dinks,276.27241229969695,76,30.38157894736842,0
doled,201.4755305326985,76,30.38157894736842,0
dumbo,379.7163274144652,76,30.38157894736842,0
enoki,187.06409701169363,76,30.38157894736842,0
erose,131.11173668254688,76,30.38157894736842,0
etape,162.84928540493746,76,30.38157894736842,0
eughs,231.87397141619763,76,30.38157894736842,0
fakey,198.09138155045494,76,30.38157894736842,0
fands,197.6738847986143,76,30.38157894736842,0
faugh,282.26115201385886,76,30.38157894736842,0
fawny,295.27631009094864,76,30.38157894736842,0
fille,234.9731485491558,76,30.38157894736842,0
firer,211.39324382849753,76,30.38157894736842,0
firks,248.48809008228704,76,30.38157894736842,0
flawy,287.110870506713,76,30.38157894736842,0
flows,282.4958856647899,76,30.38157894736842,0
fowls,279.36812472932024,76,30.38157894736842,0
fundy,377.42962321351234,76,30.38157894736842,0
gibus,288.76440017323523,76,30.38157894736842,0
gives,206.20744911217005,76,30.38157894736842,0
globi,238.48895625812065,76,30.38157894736842,0
gybed,277.69900389779133,76,30.38157894736842,0
hakes,144.89692507579062,76,30.38157894736842,0
hecks,248.9549588566482,76,30.38157894736842,0
hempy,271.4729320051972,76,30.38157894736842,0
heres,177.83412732784768,76,30.38157894736842,0
honks,265.44521437851887,76,30.38157894736842,0
hulks,296.86141186660893,76,30.38157894736842,0
humic,314.3451710697271,76,30.38157894736842,0
humpy,413.17756604590755,76,30.38157894736842,0
hylic,236.66652230402798,76,30.38157894736842,0
infos,221.60372455608527,76,30.38157894736842,0
jager,164.12516240796916,76,30.38157894736842,0
joram,217.04157644001762,76,30.38157894736842,0
jures,177.66175833694257,76,30.38157894736842,0
kaims,199.98484192291053,76,30.38157894736842,0
kaury,180.79644867908212,76,30.38157894736842,0
kawed,207.30922477262905,76,30.38157894736842,0
kelpy,237.7310524036381,76,30.38157894736842,0
kendo,198.75054135989632,76,30.38157894736842,0
kepis,193.90168904287594,76,30.38157894736842,0
kibes,190.54612386314452,76,30.38157894736842,0
kiefs,232.81463837158967,76,30.38157894736842,0
kindy,343.98051104374196,76,30.38157894736842,0
knurs,225.30402771762678,76,30.38157894736842,0
korus,197.57773928107437,76,30.38157894736842,0
leone,140.541792983976,76,30.38157894736842,0
limbs,243.63230835859713,76,30.38157894736842,0
lotta,181.8540493720229,76,30.38157894736842,0
lurex,165.54049372022544,76,30.38157894736842,0
luxer,171.2355998267651,76,30.38157894736842,0
mafic,243.09008228670444,76,30.38157894736842,0
mawrs,189.0433087916849,76,30.38157894736842,0
micks,317.8566478995237,76,30.38157894736842,0
minks,291.0632308358598,76,30.38157894736842,0
mixed,281.1957557384152,76,30.38157894736842,0
mokes,181.12992637505437,76,30.38157894736842,0
nicks,277.10134257254225,76,30.38157894736842,0
niner,166.09398007795605,76,30.38157894736842,0
nonet,162.2161108705069,76,30.38157894736842,0
nuked,220.68038111736718,76,30.38157894736842,0
ovens,184.48635773061952,76,30.38157894736842,0
paisa,219.45560848852344,76,30.38157894736842,0
pawns,217.22780424426185,76,30.38157894736842,0
pepla,201.34906886097903,76,30.38157894736842,0
pheer,229.35686444348215,76,30.38157894736842,0
poked,205.56041576440037,76,30.38157894736842,0
prahu,161.72585534863603,76,30.38157894736842,0
punky,382.1953226504982,76,30.38157894736842,0
puzel,238.76786487657014,76,30.38157894736842,0
rappe,156.5660459073194,76,30.38157894736842,0
rared,152.7644001732352,76,30.38157894736842,0
raxes,125.6193157210913,76,30.38157894736842,0
rente,138.85015158077115,76,30.38157894736842,0
roary,170.65179731485526,76,30.38157894736842,0
roral,151.16630576006946,76,30.38157894736842,0
rucks,256.6864443482028,76,30.38157894736842,0
russe,169.75530532698141,76,30.38157894736842,0
scoot,247.88176699870112,76,30.38157894736842,0
seder,170.98960588999591,76,30.38157894736842,0
sicky,265.8947596362063,76,30.38157894736842,0
snafu,190.454309224773,76,30.38157894736842,0
sores,143.58813339107854,76,30.38157894736842,0
taits,177.8289302728456,76,30.38157894736842,0
tanto,184.9220441749677,76,30.38157894736842,0
tarts,162.5140753572978,76,30.38157894736842,0
teers,149.62884365526227,76,30.38157894736842,0
temed,238.73148549155502,76,30.38157894736842,0
thanx,237.51797314854952,76,30.38157894736842,0
toros,196.5582503248163,76,30.38157894736842,0
touze,165.3698570809878,76,30.38157894736842,0
trets,158.7488090082288,76,30.38157894736842,0
troth,226.4187960155913,76,30.38157894736842,0
tucks,293.43482026851456,76,30.38157894736842,0
umiac,197.13165872672175,76,30.38157894736842,0
uncoy,235.14378518839348,76,30.38157894736842,0
unwit,239.46686877436136,76,30.38157894736842,0
vangs,244.41186660892205,76,30.38157894736842,0
vetch,235.75790385448266,76,30.38157894736842,0
vlogs,261.9744478129062,76,30.38157894736842,0
waked,207.23733217843244,76,30.38157894736842,0
waurs,153.45993936769176,76,30.38157894736842,0
wavey,215.86097877869236,76,30.38157894736842,0
wefts,223.6253789519276,76,30.38157894736842,0
wheys,258.03161541792997,76,30.38157894736842,0
whilk,337.7942832394976,76,30.38157894736842,0
wonky,374.3252490255524,76,30.38157894736842,0
xenia,166.38934603724587,76,30.38157894736842,0
yawed,179.77349501948925,76,30.38157894736842,0
zoner,158.03681247293233,76,30.38157894736842,0
exult,210.876136855782,75,30.786666666666665,1
using,249.93633607622377,75,30.786666666666665,1
spill,284.275010827198,75,30.786666666666665,1
natal,185.7501082719794,75,30.786666666666665,1
leave,198.99480294499807,75,30.786666666666665,1
skimp,337.7059333044609,75,30.786666666666665,1
edify,263.0554352533566,75,30.786666666666665,1
risky,203.1559116500652,75,30.786666666666665,1
flown,294.72368990905164,75,30.786666666666665,1
dally,297.2936336076223,75,30.786666666666665,1
ruler,165.43828497184955,75,30.786666666666665,1
betel,202.57470766565638,75,30.786666666666665,1
elect,185.66002598527524,75,30.786666666666665,1
murky,317.66955391944583,75,30.786666666666665,1
stilt,213.96925075790415,75,30.786666666666665,1
theta,202.44911216977073,75,30.786666666666665,1
boxer,212.22996968384612,75,30.786666666666665,1
aglow,227.03031615417964,75,30.786666666666665,1
quilt,239.6193157210917,75,30.786666666666665,1
retry,179.2044174967521,75,30.786666666666665,1
elbow,225.78388912949356,75,30.786666666666665,1
blood,384.3919445647467,75,30.786666666666665,1
plumb,362.6864443482029,75,30.786666666666665,1
drill,218.48635773061955,75,30.786666666666665,1
sloop,271.99177132958005,75,30.786666666666665,1
circa,199.5630142919016,75,30.786666666666665,1
cabal,305.68427890861864,75,30.786666666666665,1
virus,201.25465569510635,75,30.786666666666665,1
moose,200.85794716327447,75,30.786666666666665,1
lever,231.6912083152883,75,30.786666666666665,1
truth,274.5825032481595,75,30.786666666666665,1
scree,153.41576440017343,75,30.786666666666665,1
roger,199.15591165006515,75,30.786666666666665,1
airer,117.80814205283666,75,30.786666666666665,0
aking,251.73191857947188,75,30.786666666666665,0
anion,215.63577306193181,75,30.786666666666665,0
aphis,192.07838891294972,75,30.786666666666665,0
babel,196.57903854482498,75,30.786666666666665,0
bafts,214.3113902122134,75,30.786666666666665,0
baghs,247.89216110870532,75,30.786666666666665,0
bally,335.0744911216977,75,30.786666666666665,0
banks,238.9263750541363,75,30.786666666666665,0
